brand,model,model_link,variant,variant_link,available
Evoke Motorcycles,Urban Classic,https://www.zigwheels.com/evoke-bikes/urban-classic,Urban Classic STD,https://www.zigwheels.com/evoke-bikes/urban-classic/std,1
Evoke Motorcycles,Urban S,https://www.zigwheels.com/evoke-bikes/urban-s,Urban S STD,https://www.zigwheels.com/evoke-bikes/urban-s/std,1
EVeium,CZAR,https://www.zigwheels.com/eveium-bikes/czar,CZAR STD,https://www.zigwheels.com/eveium-bikes/czar/std,1
EVeium,COMET,https://www.zigwheels.com/eveium-bikes/comet,COMET STD,https://www.zigwheels.com/eveium-bikes/comet/std,1
EVeium,COSMO,https://www.zigwheels.com/eveium-bikes/cosmo,COSMO STD,https://www.zigwheels.com/eveium-bikes/cosmo/std,1
Essel Energy,GET A,https://www.zigwheels.com/essel-energy-bikes/get-a,GET A STD,https://www.zigwheels.com/essel-energy-bikes/get-a/std,1
Essel Energy,GET Max,https://www.zigwheels.com/essel-energy-bikes/get-max,GET Max STD,https://www.zigwheels.com/essel-energy-bikes/get-max/std,1
Essel Energy,GET 1+,https://www.zigwheels.com/essel-energy-bikes/get-1plus,GET 1+ 26AH,https://www.zigwheels.com/essel-energy-bikes/get-1plus/26ah,1
Essel Energy,GET 1+,https://www.zigwheels.com/essel-energy-bikes/get-1plus,GET 1+ 30AH,https://www.zigwheels.com/essel-energy-bikes/get-1plus/30ah,1
Essel Energy,Essel Energy Wind,https://www.zigwheels.com/essel-energy-bikes/essel-energy-wind,Essel Energy Wind 27AH,https://www.zigwheels.com/essel-energy-bikes/essel-energy-wind/27ah,1
Essel Energy,Essel Energy Wind,https://www.zigwheels.com/essel-energy-bikes/essel-energy-wind,Essel Energy Wind 24AH,https://www.zigwheels.com/essel-energy-bikes/essel-energy-wind/24ah,1
Essel Energy,Essel Energy Wind,https://www.zigwheels.com/essel-energy-bikes/essel-energy-wind,Essel Energy Wind 30AH,https://www.zigwheels.com/essel-energy-bikes/essel-energy-wind/30ah,1
Essel Energy,GET 5,https://www.zigwheels.com/essel-energy-bikes/get-5,GET 5 5.6AH,https://www.zigwheels.com/essel-energy-bikes/get-5/5.6ah,1
Essel Energy,GET 5,https://www.zigwheels.com/essel-energy-bikes/get-5,GET 5 8.8AH,https://www.zigwheels.com/essel-energy-bikes/get-5/8.8ah,1
Essel Energy,GET 5,https://www.zigwheels.com/essel-energy-bikes/get-5,GET 5 16AH,https://www.zigwheels.com/essel-energy-bikes/get-5/16ah,1
Essel Energy,GET 1,https://www.zigwheels.com/essel-energy-bikes/get-1,GET 1 11AH Li,https://www.zigwheels.com/essel-energy-bikes/get-1/11ah-li,1
Essel Energy,GET 1,https://www.zigwheels.com/essel-energy-bikes/get-1,GET 1 13AH Li,https://www.zigwheels.com/essel-energy-bikes/get-1/13ah-li,1
Enigma,Ambier N8,https://www.zigwheels.com/enigma-bikes/ambier-n8,"Ambier N8 74 V, 30 Ah",https://www.zigwheels.com/enigma-bikes/ambier-n8/74-v-30-ah,1
