brand,model,model_link,variant,variant_link,available
Maruti Suzuki,Ertiga,https://www.zigwheels.com/maruti-suzuki-cars/ertiga,Ertiga ZXI AT,https://www.zigwheels.com/maruti-suzuki-cars/ertiga/zxi-at,1
Maruti Suzuki,Ertiga,https://www.zigwheels.com/maruti-suzuki-cars/ertiga,Ertiga ZXI Plus AT,https://www.zigwheels.com/maruti-suzuki-cars/ertiga/zxi-plus-at,1
Maruti Suzuki,FRONX,https://www.zigwheels.com/maruti-suzuki-cars/fronx,FRONX Sigma,https://www.zigwheels.com/maruti-suzuki-cars/fronx/sigma,1
Maruti Suzuki,FRONX,https://www.zigwheels.com/maruti-suzuki-cars/fronx,FRONX Delta,https://www.zigwheels.com/maruti-suzuki-cars/fronx/delta,1
Maruti Suzuki,FRONX,https://www.zigwheels.com/maruti-suzuki-cars/fronx,FRONX Sigma CNG,https://www.zigwheels.com/maruti-suzuki-cars/fronx/sigma-cng,1
Maruti Suzuki,FRONX,https://www.zigwheels.com/maruti-suzuki-cars/fronx,FRONX Delta Plus,https://www.zigwheels.com/maruti-suzuki-cars/fronx/delta-plus,1
Maruti Suzuki,FRONX,https://www.zigwheels.com/maruti-suzuki-cars/fronx,FRONX Delta AMT,https://www.zigwheels.com/maruti-suzuki-cars/fronx/delta-amt,1
Maruti Suzuki,FRONX,https://www.zigwheels.com/maruti-suzuki-cars/fronx,FRONX Delta Plus Opt,https://www.zigwheels.com/maruti-suzuki-cars/fronx/delta-plus-opt,1
Maruti Suzuki,FRONX,https://www.zigwheels.com/maruti-suzuki-cars/fronx,FRONX Delta Plus AMT,https://www.zigwheels.com/maruti-suzuki-cars/fronx/delta-plus-amt,1
Maruti Suzuki,FRONX,https://www.zigwheels.com/maruti-suzuki-cars/fronx,FRONX Delta CNG,https://www.zigwheels.com/maruti-suzuki-cars/fronx/delta-cng,1
Maruti Suzuki,FRONX,https://www.zigwheels.com/maruti-suzuki-cars/fronx,FRONX Delta Plus Opt AMT,https://www.zigwheels.com/maruti-suzuki-cars/fronx/delta-plus-opt-amt,1
Maruti Suzuki,FRONX,https://www.zigwheels.com/maruti-suzuki-cars/fronx,FRONX Delta Plus Turbo,https://www.zigwheels.com/maruti-suzuki-cars/fronx/delta-plus-turbo,1
Maruti Suzuki,FRONX,https://www.zigwheels.com/maruti-suzuki-cars/fronx,FRONX Zeta Turbo,https://www.zigwheels.com/maruti-suzuki-cars/fronx/zeta-turbo,1
Maruti Suzuki,FRONX,https://www.zigwheels.com/maruti-suzuki-cars/fronx,FRONX Alpha Turbo,https://www.zigwheels.com/maruti-suzuki-cars/fronx/alpha-turbo,1
Maruti Suzuki,FRONX,https://www.zigwheels.com/maruti-suzuki-cars/fronx,FRONX Alpha Turbo DT,https://www.zigwheels.com/maruti-suzuki-cars/fronx/alpha-turbo-dt,1
Maruti Suzuki,FRONX,https://www.zigwheels.com/maruti-suzuki-cars/fronx,FRONX Zeta Turbo AT,https://www.zigwheels.com/maruti-suzuki-cars/fronx/zeta-turbo-at,1
Maruti Suzuki,FRONX,https://www.zigwheels.com/maruti-suzuki-cars/fronx,FRONX Alpha Turbo AT,https://www.zigwheels.com/maruti-suzuki-cars/fronx/alpha-turbo-at,1
Maruti Suzuki,FRONX,https://www.zigwheels.com/maruti-suzuki-cars/fronx,FRONX Alpha Turbo DT AT,https://www.zigwheels.com/maruti-suzuki-cars/fronx/alpha-turbo-dt-at,1
Maruti Suzuki,Brezza,https://www.zigwheels.com/maruti-suzuki-cars/brezza,Brezza Lxi,https://www.zigwheels.com/maruti-suzuki-cars/brezza/lxi,1
Maruti Suzuki,Brezza,https://www.zigwheels.com/maruti-suzuki-cars/brezza,Brezza Lxi CNG,https://www.zigwheels.com/maruti-suzuki-cars/brezza/lxi-cng,1
Maruti Suzuki,Brezza,https://www.zigwheels.com/maruti-suzuki-cars/brezza,Brezza Vxi,https://www.zigwheels.com/maruti-suzuki-cars/brezza/vxi,1
Maruti Suzuki,Brezza,https://www.zigwheels.com/maruti-suzuki-cars/brezza,Brezza Vxi CNG,https://www.zigwheels.com/maruti-suzuki-cars/brezza/vxi-cng,1
Maruti Suzuki,Brezza,https://www.zigwheels.com/maruti-suzuki-cars/brezza,Brezza Vxi AT,https://www.zigwheels.com/maruti-suzuki-cars/brezza/vxi-at,1
Maruti Suzuki,Brezza,https://www.zigwheels.com/maruti-suzuki-cars/brezza,Brezza Zxi,https://www.zigwheels.com/maruti-suzuki-cars/brezza/zxi,1
Maruti Suzuki,Brezza,https://www.zigwheels.com/maruti-suzuki-cars/brezza,Brezza Zxi DT,https://www.zigwheels.com/maruti-suzuki-cars/brezza/zxi-dt,1
Maruti Suzuki,Brezza,https://www.zigwheels.com/maruti-suzuki-cars/brezza,Brezza Zxi CNG,https://www.zigwheels.com/maruti-suzuki-cars/brezza/zxi-cng,1
Maruti Suzuki,Brezza,https://www.zigwheels.com/maruti-suzuki-cars/brezza,Brezza Zxi CNG DT,https://www.zigwheels.com/maruti-suzuki-cars/brezza/zxi-cng-dt,1
Maruti Suzuki,Brezza,https://www.zigwheels.com/maruti-suzuki-cars/brezza,Brezza Zxi AT,https://www.zigwheels.com/maruti-suzuki-cars/brezza/zxi-at,1
Maruti Suzuki,Brezza,https://www.zigwheels.com/maruti-suzuki-cars/brezza,Brezza Zxi Plus,https://www.zigwheels.com/maruti-suzuki-cars/brezza/zxi-plus,1
Maruti Suzuki,Brezza,https://www.zigwheels.com/maruti-suzuki-cars/brezza,Brezza Zxi AT DT,https://www.zigwheels.com/maruti-suzuki-cars/brezza/zxi-at-dt,1
Maruti Suzuki,Brezza,https://www.zigwheels.com/maruti-suzuki-cars/brezza,Brezza Zxi Plus DT,https://www.zigwheels.com/maruti-suzuki-cars/brezza/zxi-plus-dt,1
Maruti Suzuki,Brezza,https://www.zigwheels.com/maruti-suzuki-cars/brezza,Brezza Zxi Plus AT,https://www.zigwheels.com/maruti-suzuki-cars/brezza/zxi-plus-at,1
Maruti Suzuki,Brezza,https://www.zigwheels.com/maruti-suzuki-cars/brezza,Brezza Zxi Plus AT DT,https://www.zigwheels.com/maruti-suzuki-cars/brezza/zxi-plus-at-dt,1
Maruti Suzuki,Grand Vitara,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara,Grand Vitara Sigma,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara/new,1
Maruti Suzuki,Grand Vitara,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara,Grand Vitara Delta,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara/delta,1
Maruti Suzuki,Grand Vitara,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara,Grand Vitara Delta CNG,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara/delta-cng,1
Maruti Suzuki,Grand Vitara,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara,Grand Vitara Delta AT,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara/delta-at,1
Maruti Suzuki,Grand Vitara,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara,Grand Vitara Zeta,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara/zeta,1
Maruti Suzuki,Grand Vitara,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara,Grand Vitara Zeta CNG,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara/zeta-cng,1
Maruti Suzuki,Grand Vitara,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara,Grand Vitara Zeta AT,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara/zeta-at,1
Maruti Suzuki,Grand Vitara,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara,Grand Vitara Alpha,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara/alpha,1
Maruti Suzuki,Grand Vitara,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara,Grand Vitara Alpha DT,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara/alpha-dt,1
